;signal_id;id_measurement;phase;target;number_of_peaks_p2;number_of_peaks_p3;number_of_peaks_p4;mean_width_of_peaks_p2;mean_width_of_peaks_p4;mean_width_of_peaks_p3;mean_width_of_peaks_overall;max_width_of_peaks_p2;max_width_of_peaks_p3;max_width_of_peaks_p4;max_width_of_peaks_overall;min_width_of_peaks_p2;min_width_of_peaks_p4;min_width_of_peaks_p3;min_width_of_peaks_overall;mean_height_of_peaks_p2;mean_height_of_peaks_p4;mean_height_of_peaks_p3;max_height_of_peaks_p2;max_height_of_peaks_p4;max_height_of_peaks_p3;min_height_of_peaks_p2;min_height_of_peaks_p4;min_height_of_peaks_p3;sum_spectrum_p1;max_spectrum_p1;mean_spectrum_p1;max_freq_spectrum_p1;sum_spectrum_p2;max_spectrum_p2;mean_spectrum_p2;max_freq_spectrum_p2;sum_spectrum_p3;max_spectrum_p3;mean_spectrum_p3;max_freq_spectrum_p3;sum_spectrum_p4;max_spectrum_p4;mean_spectrum_p4;max_freq_spectrum_p4
2023;2023;674;1;0;17.0;7.0;18.0;0.0008514267323633167;6.0420170767585966e-05;0.00025133711685118777;0.0004624110416397824;0.006847704775789978;0.00014742612972529315;0.003210723061088825;0.006847704775789978;2.9283422354188225e-05;3.178804593407549e-05;2.734822181899799e-05;2.734822181899799e-05;12.643146372476144;12.15969492464014;12.75179484707639;19.22840034197066;13.935373936086208;18.092795259587874;10.251692942910761;10.375713178015499;10.135826921831399;7.722506779828109e-06;3.105394625890767e-06;2.413283368696284e-07;0.0;6.057579867047025e-06;2.3255270207300782e-06;1.8929937084521953e-07;5781250.0;2.0134564238105668e-07;7.138698965292178e-09;6.292051324408021e-09;14531250.0;2.2983157066391868e-07;7.614915809028844e-09;7.182236583247459e-09;19062500.0
2024;2024;674;2;0;5.0;2.0;5.0;0.0013320696864759472;0.004958936407420638;0.0006938436751933075;0.001670619968598963;0.006503593353781835;0.006643507465365441;0.0033245887984939327;0.006643507465365441;3.6360500563238745e-05;0.003274365349475834;3.395616617118067e-05;3.395616617118067e-05;11.932436109061054;13.703511577300185;11.907349595231135;12.602175311580872;13.805657082993978;13.224093996432998;11.662789985331955;13.601366071606392;10.525459352950655;3.7811983020219486e-06;1.1899088576683425e-06;1.181624469381859e-07;0.0;3.2370603548770305e-06;1.0446377700645826e-06;1.011581360899072e-07;5781250.0;1.9945130702581082e-07;6.702937316305224e-09;6.232853344556588e-09;14531250.0;2.467037347742007e-07;1.1014566148048743e-08;7.709491711693772e-09;16406250.0
2025;2025;675;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.2161198002286255e-06;2.2798224108555587e-06;1.9425374375714455e-07;468750.0;1.9142419205309125e-07;7.3357613317170944e-09;5.9820060016591015e-09;9531250.0;4.0547791968492675e-07;7.468770490959287e-08;1.267118499015396e-08;13593750.0;4.7675587211415404e-07;7.878267638261605e-08;1.4898621003567314e-08;15156250.0
2026;2026;675;1;0;0.0;0.0;1.0;0.0;0.0;0.0008895093850917183;0.0008895093850917183;0.0;0.0;0.0008895093850917183;0.0008895093850917183;0.0;0.0;0.0008895093850917183;0.0008895093850917183;0.0;0.0;10.77804053726502;0.0;0.0;10.77804053726502;0.0;0.0;10.77804053726502;4.878180789091857e-06;1.7512527392682387e-06;1.5244314965912054e-07;468750.0;2.0013689550069103e-07;7.2007462215140094e-09;6.2542779843965945e-09;7187500.0;2.7508332323122886e-07;2.25482406079891e-08;8.596353850975902e-09;12031250.0;3.6145783610663784e-07;4.6006434217815695e-08;1.1295557378332433e-08;15156250.0
2027;2027;675;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.344455197089701e-06;8.701408091837948e-07;7.326422490905315e-08;468750.0;1.8735471485342714e-07;6.680804798264717e-09;5.854834839169598e-09;9375000.0;3.980765654887364e-07;8.026784570347445e-08;1.2439892671523012e-08;13593750.0;4.4992930270382203e-07;9.622011987175938e-08;1.4060290709494438e-08;15156250.0
2028;2028;676;0;0;0.0;1.0;0.0;0.0;2.43607330773375e-07;0.0;2.43607330773375e-07;0.0;2.43607330773375e-07;0.0;2.43607330773375e-07;0.0;2.43607330773375e-07;0.0;2.43607330773375e-07;0.0;23.488841946832295;0.0;0.0;23.488841946832295;0.0;0.0;23.488841946832295;0.0;9.965158824343234e-06;2.7809376206278102e-06;3.1141121326072607e-07;468750.0;2.5526785520924022e-06;6.780666126360302e-07;7.977120475288757e-08;5937500.0;3.823617475973151e-07;4.868298830729145e-08;1.1948804612416097e-08;13593750.0;5.24576933003118e-07;1.3684498867405637e-07;1.639302915634744e-08;15312500.0
2029;2029;676;1;0;0.0;1.0;0.0;0.0;1.1999867150152568e-07;0.0;1.1999867150152568e-07;0.0;1.1999867150152568e-07;0.0;1.1999867150152568e-07;0.0;1.1999867150152568e-07;0.0;1.1999867150152568e-07;0.0;11.178049204874124;0.0;0.0;11.178049204874124;0.0;0.0;11.178049204874124;0.0;6.959489837754518e-06;1.972799509530887e-06;2.1748405742982868e-07;468750.0;2.683990032892325e-06;7.229986067613936e-07;8.387468852788516e-08;9375000.0;2.923160593581997e-07;2.577062652164841e-08;9.134876854943741e-09;11562500.0;1.1964744999204413e-06;6.029688961461943e-07;3.738982812251379e-08;15312500.0
2030;2030;676;2;0;0.0;1.0;0.0;0.0;4.248848249553703e-08;0.0;4.248848249553703e-08;0.0;4.248848249553703e-08;0.0;4.248848249553703e-08;0.0;4.248848249553703e-08;0.0;4.248848249553703e-08;0.0;11.618843931454084;0.0;0.0;11.618843931454084;0.0;0.0;11.618843931454084;0.0;4.0080681174003985e-06;1.0341141205572058e-06;1.2525212866876245e-07;468750.0;1.7353504517814144e-06;4.7295449689954694e-07;5.42297016181692e-08;5937500.0;4.5722180175289395e-07;8.855593591761135e-08;1.4288181304777936e-08;11406250.0;5.884578513359884e-07;2.0703980396774568e-07;1.8389307854249637e-08;15312500.0
2031;2031;677;0;0;6.0;1.0;7.0;0.001690338629923709;0.003284753124282595;0.0004992617136474408;0.0012086869213826382;0.006676817012751514;0.003284753124282595;0.0032823258326881216;0.006676817012751514;3.171605065235053e-05;0.003284753124282595;3.114748811979371e-05;3.114748811979371e-05;14.085922431304896;10.589063055908031;13.354955798216793;18.67298588939005;10.589063055908031;17.32313629311915;10.773738151532172;10.589063055908031;10.322630705942089;6.734218914061785e-06;2.7731618956750026e-06;2.1044434106443077e-07;0.0;1.2526015780167654e-05;6.046649559721118e-06;3.914379931302392e-07;9218750.0;6.785680852772202e-07;2.1001466166126193e-07;2.1205252664913132e-08;14843750.0;0.0001337749563390389;8.142888691509143e-05;4.180467385594966e-06;15156250.0
2032;2032;677;1;0;4.0;3.0;6.0;0.004946431754325227;0.0011325517964718287;0.0010586071368123022;0.002271925017506939;0.010056296800020247;0.003320152795017671;0.0031297079831956506;0.010056296800020247;0.00018889053641607314;3.3385993147394035e-05;3.291069248794229e-05;3.291069248794229e-05;15.354860551757934;12.459551296746328;12.356722142884806;19.702144418745704;14.83435430083041;17.648559639601807;11.153682605277602;10.125989032986398;10.157062932328556;6.0243214647925925e-06;2.3056056761561194e-06;1.8826004577476851e-07;0.0;7.23098582966486e-06;3.459133949945681e-06;2.2596830717702687e-07;9218750.0;5.209458322497085e-07;1.1091798768347871e-07;1.627955725780339e-08;14843750.0;3.5491117159835994e-05;2.1440857381094247e-05;1.1090974112448748e-06;15156250.0
2033;2033;677;2;0;3.0;2.0;2.0;3.721213786363466e-05;0.00834231414084683;3.684134502833476e-05;0.002409992483620176;3.9518056627789335e-05;0.010102742753502054;3.9754641137318684e-05;0.010102742753502054;3.3163711218045504e-05;0.006581885528191605;3.392804891935084e-05;3.3163711218045504e-05;10.612202474093081;13.460088835893252;11.291772783566861;11.366129918977814;14.98077372982189;11.93196715606084;10.057463459388902;11.939403941964615;10.651578411072883;3.131233370368136e-06;9.38939081152057e-07;9.785104282400425e-08;0.0;4.408993845572695e-06;1.926187678691349e-06;1.3778105767414672e-07;9218750.0;7.00263854014338e-07;2.1649680093105417e-07;2.1883245437948062e-08;14843750.0;4.732652450911701e-05;2.8176124033052474e-05;1.4789538909099065e-06;15156250.0
2034;2034;678;0;0;10.0;4.0;36.0;0.0017958587486210066;0.0015154401357745024;0.00017354761444424892;0.0006053612429860206;0.00900731603449269;0.004475861162895847;0.0009598195813750091;0.00900731603449269;3.0417022727167934e-06;4.448839963588398e-08;3.874278756265994e-08;3.874278756265994e-08;16.080612948434695;19.44202689467876;15.749251712375203;30.68418715101388;28.08772639883393;24.5278066199798;10.170466433899058;15.18912403429285;10.193864355727221;1.476586703574867e-06;1.9717137433872267e-07;4.6143334486714593e-08;3750000.0;4.876977186540898e-07;9.447057891520672e-08;1.5240553707940308e-08;5781250.0;2.654282411640452e-07;1.1918010578426674e-08;8.294632536376412e-09;14843750.0;4.36065988651535e-07;1.7757948000962642e-08;1.3627062145360469e-08;16562500.0
2035;2035;678;1;0;9.0;4.0;25.0;0.0010604040498708848;0.0005953528463309114;0.00030608098492451307;0.0005151861172966956;0.0045263883501061725;0.0011536433467186026;0.0020283659394172778;0.0045263883501061725;4.867836087042088e-06;0.00013248413997886236;2.106446344027063e-07;2.106446344027063e-07;19.204562186188685;15.92589423197029;14.135680852140348;29.426197760147517;21.28395151342039;22.20653149933672;10.823094547483288;10.397948541518225;10.030545610335164;1.5914304185571382e-06;1.919355838708725e-07;4.973220057991057e-08;468750.0;6.922887791915855e-07;1.2997202247788664e-07;2.1634024349737047e-08;5781250.0;2.2534831600751204e-07;8.009465979341712e-09;7.042134875234751e-09;14218750.0;2.9003797408222454e-07;1.121141757209898e-08;9.063686690069517e-09;19218750.0
2036;2036;678;2;0;8.0;6.0;43.0;0.0015467009055956022;0.0007238360512929811;0.00016659017980285199;0.00041894739094816384;0.009002283884234075;0.002838440794436363;0.0011977194748385898;0.009002283884234075;4.17732023895951e-08;3.8537137713865376e-08;3.8254765991587195e-08;3.8254765991587195e-08;18.355555975771182;16.472754843039752;19.134947277801952;35.102870672865876;24.024963059108238;40.977336186971954;10.404416489982502;10.412099605534761;10.475907350650033;1.8364980860496871e-06;2.3592185982579394e-07;5.739056518905272e-08;3750000.0;5.359968895390921e-07;9.483477469984791e-08;1.6749902798096628e-08;5781250.0;3.157139190079761e-07;1.25424648445005e-08;9.866059968999252e-09;14375000.0;4.577862569021818e-07;1.8616550079286753e-08;1.430582052819318e-08;17031250.0
2037;2037;679;0;0;4.0;6.0;2.0;0.0025718221097513747;0.001047934616567551;0.003053138098370469;0.0018900976945959785;0.00675250557848028;0.0021769663844590803;0.006102391611945649;0.00675250557848028;3.4633264333810077e-06;4.499127235612832e-08;3.88458479528781e-06;4.499127235612832e-08;34.081278171849036;40.26789256574227;35.11520363180583;78.18950765936773;69.0243833623135;55.9389275515709;11.237539780223566;11.321117682772341;14.291479712040754;1.1188647476956248e-05;2.890464884330868e-06;3.4964523365488276e-07;468750.0;7.991352504177485e-07;1.0358139235222552e-07;2.497297657555464e-08;9375000.0;6.016223323968006e-07;1.2977695007521106e-07;1.880069788740002e-08;13437500.0;4.949156391376164e-07;3.7877654790463566e-08;1.5466113723050512e-08;15625000.0
2038;2038;679;1;0;2.0;4.0;2.0;0.007142202174391369;0.0009508591620796087;1.952096785447793e-07;0.002261028927057283;0.00929451024194089;0.0011992166641826595;2.630038418632466e-07;0.00929451024194089;0.0049898941068418495;0.0008145495677472223;1.2741551522631198e-07;1.2741551522631198e-07;50.051723441511164;26.164327286072766;24.01008440473787;56.18625876608455;30.153067424296953;27.647480408150848;43.91718811693778;20.048008591391437;20.372688401324893;8.57763643580256e-06;2.2845140392746544e-06;2.6805113861883e-07;468750.0;8.431003948317084e-07;1.1505618857654554e-07;2.6346887338490887e-08;7343750.0;8.709535563866666e-07;3.2016870932238817e-07;2.721729863708333e-08;13437500.0;2.972638526443916e-07;1.318719533571766e-08;9.289495395137237e-09;15468750.0
2039;2039;679;2;0;2.0;4.0;2.0;0.0013201104373864647;0.0024764997492069504;0.0036508516623945855;0.0024809903995487376;0.002640116631407547;0.008116240126533699;0.007301662304022712;0.008116240126533699;1.0424336538271745e-07;4.573996729159262e-08;4.1020766459405424e-08;4.1020766459405424e-08;29.11232227082;36.21513434078836;35.533278882416255;39.563348609630225;45.09266390805848;41.12741556020238;18.66129593200977;20.275541329314123;29.939142204630127;4.523455572780222e-06;1.1154569392601843e-06;1.4135798664938193e-07;468750.0;8.145582341967383e-07;1.0294540686572873e-07;2.5454944818648073e-08;7187500.0;7.744510526208614e-07;2.6793469487529364e-07;2.420159539440192e-08;13437500.0;3.626671514211921e-07;1.4555987526421177e-08;1.1333348481912253e-08;15468750.0
2040;2040;680;0;0;0.0;1.0;8.0;0.0;0.005169617005705474;0.0012206364063904818;0.001659412028536592;0.0;0.005169617005705474;0.005169558846348131;0.005169617005705474;0.0;0.005169617005705474;3.8303757592802866e-08;3.8303757592802866e-08;0.0;30.757316551197817;22.11203073520351;0.0;30.757316551197817;51.06680373418696;0.0;30.757316551197817;10.37181179018905;1.9945582607761025e-06;3.4298849982405955e-07;6.23299456492532e-08;3593750.0;2.116127717499694e-07;7.119322020798791e-09;6.612899117186544e-09;9062500.0;3.076995085393719e-07;1.985412900751271e-08;9.615609641855372e-09;13281250.0;3.5193502299080137e-06;1.0282544735673582e-06;1.0997969468462543e-07;17343750.0
2041;2041;680;1;0;0.0;4.0;18.0;0.0;0.001644303898006448;0.0004284796848665282;0.00064953863271015;0.0;0.005800043607661968;0.00748216715735004;0.00748216715735004;0.0;3.3903572301045644e-06;3.506344665074721e-08;3.506344665074721e-08;0.0;30.150582009333135;26.28713980636772;0.0;85.88927268777056;97.1192356719592;0.0;10.399436161790995;10.707437261706843;3.242766524635954e-06;8.530821560270851e-07;1.0133645389487356e-07;0.0;2.9113067512298585e-07;1.2534574267419885e-08;9.097833597593308e-09;9843750.0;3.92489255318651e-07;1.9183211463769112e-08;1.2265289228707843e-08;13281250.0;2.4192736418626737e-06;8.063005338954099e-07;7.560230130820855e-08;17500000.0
2042;2042;680;2;0;2.0;1.0;9.0;0.00047112660551178924;0.0021946336449775146;0.0011029729867970386;0.0010886369780978699;0.000942218810913073;0.0021946336449775146;0.00967676775868087;0.00967676775868087;3.44001105055213e-08;0.0021946336449775146;4.65569400053937e-08;3.44001105055213e-08;15.23169253848394;25.657421712995994;27.19074633599255;20.12423067521251;25.657421712995994;58.63387243811878;10.339154401755374;25.657421712995994;11.95970716539521;2.8637764444283675e-06;6.313651965683675e-07;8.949301388838649e-08;0.0;2.2372346109023056e-07;7.487261477479024e-09;6.991358159069705e-09;6093750.0;2.936482417226216e-07;1.4945984005976243e-08;9.176507553831925e-09;13281250.0;3.542415925039677e-06;8.249903089563304e-07;1.107004976574899e-07;15156250.0
2043;2043;681;0;0;90.0;71.0;71.0;0.00015690286199703427;0.00026838983314618383;1.3135198945240822e-05;0.00014702385714751822;0.0008494424453313244;0.0025902884487936403;0.0007801190369426243;0.0025902884487936403;4.10717444086913e-08;3.9357696886872874e-08;3.863973544794135e-08;3.863973544794135e-08;50.52445104818381;45.61963798702224;49.3124613777633;256.46391233709016;270.388912754714;255.622278464645;10.061417120363462;10.011685434276233;10.156498179898808;7.496353191527305e-06;1.9275187241873937e-06;2.3426103723522829e-07;0.0;4.431527486303821e-06;1.5802639836692833e-06;1.384852339469944e-07;7187500.0;1.7234717233804986e-05;3.0762842015974456e-06;5.385849135564058e-07;13281250.0;3.3295986213488504e-05;4.008621544926427e-06;1.0404995691715158e-06;15312500.0
2044;2044;681;1;0;74.0;54.0;61.0;0.00030032501151142717;0.00016307875172210184;0.00019160661436026945;0.00022602278794082298;0.005338200245018932;0.00259511276722421;0.00613909437560258;0.00613909437560258;4.092461933905724e-08;4.365938342525624e-08;4.2384494352154434e-08;4.092461933905724e-08;30.652599870957978;27.543502650845603;29.172735093622798;187.839809251333;178.04560963027484;199.36114701740496;10.008575550715598;10.029803208372599;10.033143324266927;6.097534878790611e-06;1.583111384206859e-06;1.905479649622066e-07;0.0;2.0287827737774933e-06;6.205157205840806e-07;6.339946168054666e-08;7187500.0;1.476077841289225e-06;1.422346116441986e-07;4.612743254028828e-08;14843750.0;4.753639586851932e-06;2.524237743273261e-07;1.4855123708912288e-07;19687500.0
2045;2045;681;2;0;70.0;49.0;65.0;0.00017686874082416682;0.0002405933350070257;0.00011814833390061172;0.0001730952553074766;0.009342898269501373;0.0035429278043049126;0.002660393912627551;0.009342898269501373;4.1498447336198295e-08;4.2220404745603445e-08;4.323131603305228e-08;4.1498447336198295e-08;52.498162352620376;51.678794986423206;44.3744384410427;294.4438378348643;255.81144529500733;255.544920523712;10.21048440763095;10.020891031977142;10.114084408753099;3.699970193338231e-06;6.755913091183174e-07;1.1562406854181972e-07;0.0;2.6439406610734295e-06;8.668147870594112e-07;8.262314565854467e-08;7187500.0;1.0942685548798181e-05;2.0387765289342497e-06;3.4195892339994316e-07;13281250.0;3.245999323553406e-05;2.991430619658786e-06;1.0143747886104393e-06;15468750.0
2046;2046;682;0;0;3.0;2.0;15.0;0.0032719163124972557;4.3019828039739514e-05;7.2881799690708675e-06;0.0005005555646553655;0.006661213567014738;4.6990205590322147e-05;3.588414943820681e-05;0.006661213567014738;3.613702473818266e-05;3.904945048915688e-05;6.658354637038428e-08;6.658354637038428e-08;13.819894682839317;11.569269795408879;51.14843547406935;17.498290737110388;12.191249310936094;253.79352414194847;11.8557398134807;10.947290279881663;10.917136427222616;6.114908046583878e-06;1.6157970321728499e-06;1.9109087645574618e-07;2968750.0;1.183645736091421e-06;1.72957996369405e-07;3.6988929252856906e-08;9375000.0;2.3367006178887095e-06;2.0876576911632583e-07;7.302189430902217e-08;10156250.0;8.247794539784081e-06;2.5724086754053133e-06;2.5774357936825254e-07;15156250.0
2047;2047;682;1;0;0.0;7.0;4.0;0.0;0.0004991984405687176;2.186162392303013e-05;0.0003256214163339222;0.0;0.0032795558774262406;8.445567288402526e-05;0.0032795558774262406;0.0;3.182442520410404e-05;2.7394274369580673e-07;2.7394274369580673e-07;0.0;12.500448224609922;40.304704920715665;0.0;16.87900316058083;94.9597402997536;0.0;10.413396630912219;12.889916730615013;5.2691307246277574e-06;1.4910849586158292e-06;1.6466033514461742e-07;2968750.0;3.4907134249806404e-07;2.5427594252391827e-08;1.0908479453064501e-08;9843750.0;3.894681981364556e-07;2.671023580091969e-08;1.2170881191764238e-08;10156250.0;3.5447333175397944e-06;1.5879974171184585e-06;1.1077291617311857e-07;15156250.0
2048;2048;682;2;0;2.0;2.0;10.0;0.0033279254248330874;3.546003334541019e-05;4.04142857741419e-06;0.0004833703715807955;0.0066158593218712015;3.6320412058511286e-05;3.6091861779976174e-05;0.0066158593218712015;3.9991527794972356e-05;3.45996546323091e-05;3.873245721042622e-08;3.873245721042622e-08;10.231464371483565;11.991090304017415;50.19940063495493;10.378057896240456;12.558387660312906;230.85536762183406;10.084870846726673;11.423792947721923;10.491174768079592;3.0113956199784297e-06;8.767837584855442e-07;9.410611312432593e-08;2968750.0;4.0803308820613893e-07;3.6200141551034903e-08;1.2751034006441841e-08;9375000.0;1.890566181828035e-06;1.2891909761947318e-07;5.9080193182126095e-08;12187500.0;7.4335644058010075e-06;3.45076159646851e-06;2.3229888768128149e-07;15156250.0
